,transactionType,datetime_transaction,transactionType,transactionAmount,merchantName,isFraud,accountNumber
98477,PURCHASE,2016-11-22 02:24:30,PURCHASE,381.48,Hilton Hotels,False,882815134
98478,PURCHASE,2016-11-22 02:43:05,PURCHASE,108.3,Hyatt House,False,882815134
98479,PURCHASE,2016-11-22 03:18:45,PURCHASE,209.08,Golds Gym,False,882815134
98480,PURCHASE,2016-11-22 05:04:41,PURCHASE,334.67,Rodeway Inn,False,882815134
98481,PURCHASE,2016-11-22 06:05:06,PURCHASE,18.5,Rodeway Inn,False,882815134
98482,PURCHASE,2016-11-22 06:14:42,PURCHASE,112.66,Renaissance Hotel,False,882815134
98483,PURCHASE,2016-11-22 06:59:11,PURCHASE,76.7,Next Day eCards,False,882815134
98484,PURCHASE,2016-11-22 07:35:26,PURCHASE,75.4,Rodeway Inn,False,882815134
98485,PURCHASE,2016-11-22 07:59:00,PURCHASE,52.38,Rodeway Inn,False,882815134
98486,PURCHASE,2016-11-22 07:59:40,PURCHASE,69.71,Hyatt House,False,882815134
98487,PURCHASE,2016-11-22 08:34:05,PURCHASE,492.17,Hilton Hotels,False,882815134
98488,PURCHASE,2016-11-22 09:14:55,PURCHASE,212.54,WSC,False,882815134
98489,PURCHASE,2016-11-22 09:35:34,PURCHASE,439.31,Fresh Flowers,False,882815134
98490,PURCHASE,2016-11-22 10:09:29,PURCHASE,27.23,Renaissance Hotel,False,882815134
98491,PURCHASE,2016-11-22 10:33:29,PURCHASE,262.64,Hyatt House,False,882815134
98492,PURCHASE,2016-11-22 11:13:57,PURCHASE,51.85,Hilton Hotels,False,882815134
98493,PURCHASE,2016-11-22 11:27:30,PURCHASE,171.21,Rodeway Inn,False,882815134
98494,PURCHASE,2016-11-22 11:55:30,PURCHASE,66.8,Hilton Hotels,False,882815134
98495,PURCHASE,2016-11-22 13:02:44,PURCHASE,37.43,Renaissance Hotel,False,882815134
98496,PURCHASE,2016-11-22 13:08:08,PURCHASE,70.31,Next Day eCards,False,882815134
98497,PURCHASE,2016-11-22 13:09:28,PURCHASE,23.72,Renaissance Hotel,False,882815134
98498,PURCHASE,2016-11-22 13:41:55,PURCHASE,116.5,Rodeway Inn,False,882815134
98499,PURCHASE,2016-11-22 14:08:41,PURCHASE,30.46,Hyatt House,False,882815134
98500,PURCHASE,2016-11-22 14:48:30,PURCHASE,35.4,Renaissance Hotel,False,882815134
98501,PURCHASE,2016-11-22 15:43:38,PURCHASE,113.67,Rodeway Inn,False,882815134
98502,PURCHASE,2016-11-22 16:00:54,PURCHASE,172.4,Renaissance Hotel,False,882815134
98503,PURCHASE,2016-11-22 16:11:06,PURCHASE,113.32,Next Day Online Services,False,882815134
98504,PURCHASE,2016-11-22 16:36:28,PURCHASE,28.22,gap.com,False,882815134
98505,REVERSAL,2016-11-22 21:10:47,REVERSAL,63.0,Rodeway Inn,False,882815134
98506,PURCHASE,2016-11-22 21:30:10,PURCHASE,24.94,Renaissance Hotel,False,882815134
98507,PURCHASE,2016-11-22 22:32:03,PURCHASE,64.12,Renaissance Hotel,False,882815134
98508,PURCHASE,2016-11-22 23:35:08,PURCHASE,191.57,Rodeway Inn,False,882815134
98509,PURCHASE,2016-11-22 23:36:14,PURCHASE,74.51,Hyatt House,False,882815134
98510,PURCHASE,2016-11-22 23:36:24,PURCHASE,86.8,Rodeway Inn,False,882815134
98511,PURCHASE,2016-11-22 23:56:40,PURCHASE,15.14,Renaissance Hotel,False,882815134
98512,PURCHASE,2016-11-23 00:22:05,PURCHASE,212.28,Mobile eCards,False,882815134
98513,PURCHASE,2016-11-23 01:54:04,PURCHASE,76.5,Fresh eCards,False,882815134
98514,PURCHASE,2016-11-23 02:04:30,PURCHASE,87.91,Rodeway Inn,False,882815134
98515,PURCHASE,2016-11-23 02:08:11,PURCHASE,6.75,Renaissance Hotel,False,882815134
98516,ADDRESS_VERIFICATION,2016-11-23 02:40:26,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
98517,PURCHASE,2016-11-23 02:40:32,PURCHASE,277.29,Hilton Hotels,False,882815134
98518,PURCHASE,2016-11-23 03:45:41,PURCHASE,71.2,Rodeway Inn,False,882815134
98519,PURCHASE,2016-11-23 03:57:10,PURCHASE,23.86,Renaissance Hotel,False,882815134
98520,PURCHASE,2016-11-23 04:23:59,PURCHASE,209.29,Fresh eCards,False,882815134
98521,PURCHASE,2016-11-23 04:45:32,PURCHASE,79.89,Renaissance Hotel,False,882815134
98522,PURCHASE,2016-11-23 04:51:30,PURCHASE,264.07,Hilton Hotels,False,882815134
98523,PURCHASE,2016-11-23 05:23:46,PURCHASE,63.06,Hilton Hotels,False,882815134
98524,PURCHASE,2016-11-23 05:38:24,PURCHASE,274.52,Hyatt House,False,882815134
98525,PURCHASE,2016-11-23 06:05:47,PURCHASE,190.81,Hyatt House,False,882815134
98526,PURCHASE,2016-11-23 06:17:46,PURCHASE,77.93,Fresh eCards,False,882815134
98527,PURCHASE,2016-11-23 07:26:40,PURCHASE,1.26,Hilton Hotels,False,882815134
98528,PURCHASE,2016-11-23 09:20:09,PURCHASE,536.67,Renaissance Hotel,False,882815134
98529,PURCHASE,2016-11-23 10:02:27,PURCHASE,137.62,Fresh eCards,False,882815134
98530,PURCHASE,2016-11-23 10:03:41,PURCHASE,134.32,Hilton Hotels,False,882815134
98531,PURCHASE,2016-11-23 10:20:06,PURCHASE,111.07,Hyatt House,False,882815134
98532,PURCHASE,2016-11-23 10:53:47,PURCHASE,157.3,Renaissance Hotel,False,882815134
98533,PURCHASE,2016-11-23 13:05:26,PURCHASE,79.38,Hilton Hotels,False,882815134
98534,PURCHASE,2016-11-23 13:06:58,PURCHASE,9.52,Rodeway Inn,False,882815134
98535,PURCHASE,2016-11-23 13:11:42,PURCHASE,37.49,Hilton Hotels,False,882815134
98536,PURCHASE,2016-11-23 13:59:33,PURCHASE,345.92,Hyatt House,False,882815134
98537,PURCHASE,2016-11-23 15:08:29,PURCHASE,52.89,Hyatt House,False,882815134
98538,PURCHASE,2016-11-23 16:35:47,PURCHASE,5.61,Rodeway Inn,False,882815134
98539,PURCHASE,2016-11-23 16:45:54,PURCHASE,4.78,Rodeway Inn,False,882815134
98540,PURCHASE,2016-11-23 17:49:59,PURCHASE,677.75,Hilton Hotels,False,882815134
98541,PURCHASE,2016-11-23 18:53:18,PURCHASE,13.01,Renaissance Hotel,False,882815134
98542,PURCHASE,2016-11-23 19:34:40,PURCHASE,0.1,Hilton Hotels,False,882815134
98543,PURCHASE,2016-11-23 20:34:12,PURCHASE,20.15,Next Day eCards,False,882815134
98544,PURCHASE,2016-11-23 23:05:23,PURCHASE,101.52,Rodeway Inn,False,882815134
98545,PURCHASE,2016-11-24 00:46:44,PURCHASE,115.76,Hilton Hotels,False,882815134
98546,PURCHASE,2016-11-24 00:53:59,PURCHASE,224.4,Hyatt House,False,882815134
98547,PURCHASE,2016-11-24 04:02:47,PURCHASE,29.34,Hilton Hotels,False,882815134
98548,PURCHASE,2016-11-24 04:03:10,PURCHASE,95.08,Rodeway Inn,False,882815134
98549,PURCHASE,2016-11-24 07:33:30,PURCHASE,101.1,Rodeway Inn,False,882815134
98550,PURCHASE,2016-11-24 08:33:35,PURCHASE,110.04,Renaissance Hotel,False,882815134
98551,PURCHASE,2016-11-24 09:52:29,PURCHASE,99.09,Hilton Hotels,False,882815134
98552,PURCHASE,2016-11-24 11:17:40,PURCHASE,186.85,Mobile eCards,False,882815134
98553,PURCHASE,2016-11-24 11:42:46,PURCHASE,84.76,Hilton Hotels,False,882815134
98554,PURCHASE,2016-11-24 12:32:09,PURCHASE,36.34,Hyatt House,False,882815134
98555,PURCHASE,2016-11-24 12:59:38,PURCHASE,66.86,Blue Mountain Online Services,False,882815134
98556,PURCHASE,2016-11-24 13:52:43,PURCHASE,210.31,Renaissance Hotel,False,882815134
98557,PURCHASE,2016-11-24 16:41:27,PURCHASE,521.86,Hyatt House,False,882815134
98558,PURCHASE,2016-11-24 17:02:52,PURCHASE,49.61,Renaissance Hotel,False,882815134
98559,PURCHASE,2016-11-24 17:13:35,PURCHASE,214.39,Rodeway Inn,False,882815134
98560,PURCHASE,2016-11-24 18:38:59,PURCHASE,341.4,Hilton Hotels,False,882815134
98561,PURCHASE,2016-11-24 19:09:05,PURCHASE,8.92,Hyatt House,False,882815134
98562,PURCHASE,2016-11-24 21:22:43,PURCHASE,263.04,Hilton Hotels,False,882815134
98563,PURCHASE,2016-11-24 23:59:55,PURCHASE,273.45,Fresh Flowers,False,882815134
98564,PURCHASE,2016-11-25 00:22:10,PURCHASE,223.64,Hyatt House,False,882815134
98565,PURCHASE,2016-11-25 00:25:41,PURCHASE,35.46,Renaissance Hotel,False,882815134
98566,PURCHASE,2016-11-25 00:50:20,PURCHASE,155.37,Fresh Online Services,False,882815134
98567,PURCHASE,2016-11-25 02:11:19,PURCHASE,78.14,Renaissance Hotel,False,882815134
98568,PURCHASE,2016-11-25 03:04:16,PURCHASE,147.51,Rodeway Inn,False,882815134
98569,PURCHASE,2016-11-25 04:44:06,PURCHASE,285.21,Rodeway Inn,False,882815134
98570,PURCHASE,2016-11-25 05:46:58,PURCHASE,205.29,Hilton Hotels,False,882815134
98571,PURCHASE,2016-11-25 05:54:15,PURCHASE,14.03,Hilton Hotels,False,882815134
98572,PURCHASE,2016-11-25 06:13:13,PURCHASE,132.35,Rodeway Inn,False,882815134
98573,REVERSAL,2016-11-25 06:15:31,REVERSAL,132.35,Rodeway Inn,False,882815134
98574,PURCHASE,2016-11-25 06:28:59,PURCHASE,52.01,Hyatt House,False,882815134
98575,PURCHASE,2016-11-25 06:33:33,PURCHASE,418.6,Rodeway Inn,False,882815134
98576,PURCHASE,2016-11-25 06:38:47,PURCHASE,38.03,Renaissance Hotel,False,882815134
98577,PURCHASE,2016-11-25 07:22:29,PURCHASE,330.94,Rodeway Inn,False,882815134
98578,PURCHASE,2016-11-25 07:28:49,PURCHASE,13.59,Rodeway Inn,False,882815134
98579,ADDRESS_VERIFICATION,2016-11-25 07:51:09,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
98580,PURCHASE,2016-11-25 10:49:49,PURCHASE,6.7,Mobile eCards,False,882815134
98581,REVERSAL,2016-11-25 11:04:11,REVERSAL,43.18,Hyatt House,False,882815134
98582,PURCHASE,2016-11-25 11:45:39,PURCHASE,174.88,Hilton Hotels,False,882815134
98583,PURCHASE,2016-11-25 12:49:55,PURCHASE,417.7,Hyatt House,False,882815134
98584,PURCHASE,2016-11-25 12:56:16,PURCHASE,14.54,Renaissance Hotel,False,882815134
98585,PURCHASE,2016-11-25 13:10:38,PURCHASE,171.98,Rodeway Inn,False,882815134
98586,PURCHASE,2016-11-25 13:54:05,PURCHASE,32.1,Rodeway Inn,False,882815134
98587,PURCHASE,2016-11-25 14:23:54,PURCHASE,188.64,Blue Mountain Online Services,False,882815134
98588,PURCHASE,2016-11-25 15:05:37,PURCHASE,19.45,Rodeway Inn,False,882815134
98589,PURCHASE,2016-11-25 16:03:50,PURCHASE,362.81,Rodeway Inn,False,882815134
98590,PURCHASE,2016-11-25 16:10:11,PURCHASE,44.29,Fresh eCards,False,882815134
98591,PURCHASE,2016-11-25 17:52:52,PURCHASE,114.79,Hyatt House,False,882815134
98592,PURCHASE,2016-11-25 17:55:24,PURCHASE,22.45,Renaissance Hotel,False,882815134
98593,PURCHASE,2016-11-25 18:16:29,PURCHASE,311.76,Rodeway Inn,False,882815134
98594,PURCHASE,2016-11-25 19:29:04,PURCHASE,323.36,Rodeway Inn,False,882815134
98595,PURCHASE,2016-11-25 21:24:35,PURCHASE,128.89,Holiday Inn,False,882815134
98596,PURCHASE,2016-11-25 21:50:57,PURCHASE,2.63,Hilton Hotels,False,882815134
98597,PURCHASE,2016-11-25 22:18:30,PURCHASE,37.98,Hilton Hotels,False,882815134
98598,PURCHASE,2016-11-25 23:42:46,PURCHASE,182.08,Hyatt House,False,882815134
98599,PURCHASE,2016-11-26 00:37:50,PURCHASE,182.88,Rodeway Inn,False,882815134
98600,PURCHASE,2016-11-26 03:12:51,PURCHASE,33.75,Hilton Hotels,False,882815134
98601,PURCHASE,2016-11-26 03:20:47,PURCHASE,47.16,Rodeway Inn,False,882815134
98602,PURCHASE,2016-11-26 03:41:52,PURCHASE,70.16,Next Day Online Services,False,882815134
98603,PURCHASE,2016-11-26 04:32:50,PURCHASE,327.95,Hilton Hotels,False,882815134
98604,PURCHASE,2016-11-26 04:37:20,PURCHASE,261.35,Hilton Hotels,False,882815134
98605,PURCHASE,2016-11-26 04:39:45,PURCHASE,341.25,Next Day Online Services,False,882815134
98606,PURCHASE,2016-11-26 04:55:42,PURCHASE,549.32,Hilton Hotels,False,882815134
98607,PURCHASE,2016-11-26 05:42:44,PURCHASE,258.81,Renaissance Hotel,False,882815134
98608,PURCHASE,2016-11-26 05:51:32,PURCHASE,74.5,Hilton Hotels,False,882815134
98609,PURCHASE,2016-11-26 06:25:55,PURCHASE,134.89,Fresh Flowers,False,882815134
98610,PURCHASE,2016-11-26 07:02:37,PURCHASE,366.03,Hilton Hotels,False,882815134
98611,PURCHASE,2016-11-26 07:34:23,PURCHASE,95.47,Rodeway Inn,False,882815134
98612,PURCHASE,2016-11-26 08:31:52,PURCHASE,44.91,Hilton Hotels,False,882815134
98613,PURCHASE,2016-11-26 08:58:46,PURCHASE,110.79,Hilton Hotels,False,882815134
98614,ADDRESS_VERIFICATION,2016-11-26 09:09:52,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
98615,PURCHASE,2016-11-26 09:31:11,PURCHASE,99.05,Renaissance Hotel,False,882815134
98616,PURCHASE,2016-11-26 10:25:35,PURCHASE,18.9,Blue Mountain eCards,False,882815134
98617,PURCHASE,2016-11-26 10:57:22,PURCHASE,92.35,Renaissance Hotel,False,882815134
98618,PURCHASE,2016-11-26 11:01:20,PURCHASE,55.14,Rodeway Inn,False,882815134
98619,PURCHASE,2016-11-26 11:28:39,PURCHASE,75.72,Hilton Hotels,False,882815134
98620,PURCHASE,2016-11-26 12:20:14,PURCHASE,147.3,Blue Mountain eCards,False,882815134
98621,PURCHASE,2016-11-26 12:30:27,PURCHASE,234.64,Rodeway Inn,False,882815134
98622,PURCHASE,2016-11-26 12:42:40,PURCHASE,30.98,Renaissance Hotel,False,882815134
98623,PURCHASE,2016-11-26 12:57:20,PURCHASE,311.33,Hilton Hotels,False,882815134
98624,PURCHASE,2016-11-26 13:23:19,PURCHASE,23.99,Blue Mountain eCards,False,882815134
98625,PURCHASE,2016-11-26 13:28:20,PURCHASE,167.73,Rodeway Inn,False,882815134
98626,PURCHASE,2016-11-26 13:29:30,PURCHASE,124.35,Renaissance Hotel,False,882815134
98627,PURCHASE,2016-11-26 13:43:46,PURCHASE,469.48,Hyatt House,False,882815134
98628,PURCHASE,2016-11-26 15:09:15,PURCHASE,589.91,Hilton Hotels,False,882815134
98629,PURCHASE,2016-11-26 15:36:16,PURCHASE,94.76,Hyatt House,False,882815134
98630,PURCHASE,2016-11-26 16:53:54,PURCHASE,488.74,Hilton Hotels,False,882815134
98631,PURCHASE,2016-11-26 17:47:03,PURCHASE,193.23,Rodeway Inn,False,882815134
98632,PURCHASE,2016-11-26 19:41:07,PURCHASE,180.09,Hilton Hotels,False,882815134
98633,PURCHASE,2016-11-26 20:20:54,PURCHASE,95.09,Rodeway Inn,False,882815134
98634,PURCHASE,2016-11-26 20:39:34,PURCHASE,27.66,Blue Mountain eCards,False,882815134
98635,PURCHASE,2016-11-26 21:21:16,PURCHASE,82.28,Hilton Hotels,False,882815134
98636,PURCHASE,2016-11-26 21:58:56,PURCHASE,102.16,Rodeway Inn,False,882815134
98637,PURCHASE,2016-11-26 22:34:29,PURCHASE,146.66,Hyatt House,False,882815134
98638,PURCHASE,2016-11-26 23:21:22,PURCHASE,76.66,Renaissance Hotel,False,882815134
98639,PURCHASE,2016-11-26 23:33:40,PURCHASE,241.44,Hilton Hotels,False,882815134
98640,PURCHASE,2016-11-27 00:36:43,PURCHASE,10.05,Hilton Hotels,False,882815134
98641,PURCHASE,2016-11-27 00:37:04,PURCHASE,220.64,Next Day eCards,False,882815134
98642,PURCHASE,2016-11-27 01:03:27,PURCHASE,361.03,Renaissance Hotel,False,882815134
98643,PURCHASE,2016-11-27 02:49:03,PURCHASE,21.83,Rodeway Inn,False,882815134
98644,PURCHASE,2016-11-27 03:40:27,PURCHASE,151.47,Hilton Hotels,False,882815134
98645,PURCHASE,2016-11-27 04:12:02,PURCHASE,156.17,Renaissance Hotel,False,882815134
98646,PURCHASE,2016-11-27 04:50:53,PURCHASE,135.03,Rodeway Inn,False,882815134
98647,PURCHASE,2016-11-27 05:04:10,PURCHASE,17.91,Blue Mountain eCards,False,882815134
98648,PURCHASE,2016-11-27 07:05:07,PURCHASE,94.96,Rodeway Inn,False,882815134
98649,PURCHASE,2016-11-27 07:06:11,PURCHASE,16.81,Hilton Hotels,False,882815134
98650,PURCHASE,2016-11-27 07:25:09,PURCHASE,52.44,Mobile eCards,False,882815134
98651,PURCHASE,2016-11-27 07:27:18,PURCHASE,51.04,Rodeway Inn,False,882815134
98652,PURCHASE,2016-11-27 07:47:04,PURCHASE,42.34,Hilton Hotels,False,882815134
98653,PURCHASE,2016-11-27 07:47:34,PURCHASE,209.54,Hilton Hotels,False,882815134
98654,PURCHASE,2016-11-27 08:06:32,PURCHASE,8.47,Rodeway Inn,False,882815134
98655,PURCHASE,2016-11-27 10:53:07,PURCHASE,192.19,Rodeway Inn,False,882815134
98656,PURCHASE,2016-11-27 11:00:44,PURCHASE,47.06,Rodeway Inn,False,882815134
98657,PURCHASE,2016-11-27 11:08:38,PURCHASE,127.32,Rodeway Inn,False,882815134
98658,PURCHASE,2016-11-27 11:12:11,PURCHASE,57.05,Hilton Hotels,False,882815134
98659,PURCHASE,2016-11-27 11:45:51,PURCHASE,101.88,Mobile eCards,False,882815134
98660,PURCHASE,2016-11-27 12:03:23,PURCHASE,78.4,Hilton Hotels,False,882815134
98661,PURCHASE,2016-11-27 13:39:19,PURCHASE,106.29,Next Day eCards,False,882815134
98662,PURCHASE,2016-11-27 14:09:39,PURCHASE,96.97,Renaissance Hotel,False,882815134
98663,PURCHASE,2016-11-27 15:57:06,PURCHASE,269.12,Rodeway Inn,False,882815134
98664,PURCHASE,2016-11-27 16:06:45,PURCHASE,84.15,Hilton Hotels,False,882815134
98665,PURCHASE,2016-11-27 16:16:34,PURCHASE,91.21,Rodeway Inn,False,882815134
98666,PURCHASE,2016-11-27 16:26:20,PURCHASE,49.34,Hilton Hotels,False,882815134
98667,PURCHASE,2016-11-27 16:39:03,PURCHASE,83.26,Next Day eCards,False,882815134
98668,PURCHASE,2016-11-27 17:33:39,PURCHASE,21.55,Rodeway Inn,False,882815134
98669,PURCHASE,2016-11-27 19:44:55,PURCHASE,182.48,Renaissance Hotel,False,882815134
98670,PURCHASE,2016-11-27 20:35:11,PURCHASE,286.42,Rodeway Inn,False,882815134
98671,PURCHASE,2016-11-27 20:49:48,PURCHASE,27.23,Blue Mountain Online Services,False,882815134
98672,PURCHASE,2016-11-27 21:36:06,PURCHASE,23.41,Hilton Hotels,False,882815134
98673,PURCHASE,2016-11-27 22:07:32,PURCHASE,26.08,Hilton Hotels,False,882815134
98674,PURCHASE,2016-11-28 01:00:23,PURCHASE,16.17,Rodeway Inn,False,882815134
98675,PURCHASE,2016-11-28 01:04:04,PURCHASE,23.51,Fresh Online Services,False,882815134
98676,PURCHASE,2016-11-28 01:13:56,PURCHASE,58.75,Hilton Hotels,False,882815134
98677,PURCHASE,2016-11-28 02:58:49,PURCHASE,167.5,Hilton Hotels,False,882815134
98678,ADDRESS_VERIFICATION,2016-11-28 04:11:29,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
98679,PURCHASE,2016-11-28 04:58:55,PURCHASE,52.19,Rodeway Inn,False,882815134
98680,PURCHASE,2016-11-28 05:18:32,PURCHASE,108.96,Hilton Hotels,False,882815134
98681,PURCHASE,2016-11-28 06:11:10,PURCHASE,39.61,Rodeway Inn,False,882815134
98682,PURCHASE,2016-11-28 06:52:33,PURCHASE,266.19,Rodeway Inn,False,882815134
98683,PURCHASE,2016-11-28 07:31:22,PURCHASE,333.88,Hyatt House,False,882815134
98684,PURCHASE,2016-11-28 07:32:28,PURCHASE,248.59,Hilton Hotels,False,882815134
98685,PURCHASE,2016-11-28 08:30:08,PURCHASE,617.36,Hilton Hotels,False,882815134
98686,PURCHASE,2016-11-28 09:42:08,PURCHASE,232.17,Renaissance Hotel,False,882815134
98687,PURCHASE,2016-11-28 09:56:51,PURCHASE,121.68,Renaissance Hotel,False,882815134
98688,PURCHASE,2016-11-28 10:17:34,PURCHASE,648.68,Rodeway Inn,False,882815134
98689,PURCHASE,2016-11-28 11:14:35,PURCHASE,2.7800000000000002,Rodeway Inn,False,882815134
98690,ADDRESS_VERIFICATION,2016-11-28 11:33:01,ADDRESS_VERIFICATION,0.0,Renaissance Hotel,False,882815134
98691,PURCHASE,2016-11-28 11:54:38,PURCHASE,28.26,Golds Gym,False,882815134
98692,PURCHASE,2016-11-28 13:04:35,PURCHASE,305.6,Aloft,False,882815134
98693,PURCHASE,2016-11-28 13:09:20,PURCHASE,526.86,Hyatt House,False,882815134
98694,PURCHASE,2016-11-28 13:29:16,PURCHASE,31.46,Blue Mountain eCards,False,882815134
98695,PURCHASE,2016-11-28 13:37:19,PURCHASE,278.93,Hyatt House,False,882815134
98696,PURCHASE,2016-11-28 15:24:29,PURCHASE,119.31,Renaissance Hotel,False,882815134
98697,PURCHASE,2016-11-28 15:49:08,PURCHASE,42.26,Hyatt House,False,882815134
98698,REVERSAL,2016-11-28 17:20:52,REVERSAL,49.35,Hilton Hotels,False,882815134
98699,PURCHASE,2016-11-28 18:36:04,PURCHASE,61.45,Renaissance Hotel,False,882815134
98700,PURCHASE,2016-11-28 18:50:58,PURCHASE,93.12,Rodeway Inn,False,882815134
98701,PURCHASE,2016-11-28 19:44:57,PURCHASE,350.69,Fresh eCards,False,882815134
98702,PURCHASE,2016-11-28 19:45:32,PURCHASE,6.08,Rodeway Inn,False,882815134
98703,PURCHASE,2016-11-28 21:37:55,PURCHASE,397.47,target.com,False,882815134
98704,PURCHASE,2016-11-28 22:09:33,PURCHASE,28.18,Rodeway Inn,False,882815134
98705,PURCHASE,2016-11-28 22:50:57,PURCHASE,27.8,Hilton Hotels,False,882815134
98706,PURCHASE,2016-11-28 23:08:51,PURCHASE,213.95,Renaissance Hotel,False,882815134
98707,PURCHASE,2016-11-29 01:03:10,PURCHASE,256.34,Rodeway Inn,False,882815134
98708,PURCHASE,2016-11-29 01:38:35,PURCHASE,102.71,Rodeway Inn,False,882815134
98709,PURCHASE,2016-11-29 01:51:28,PURCHASE,176.72,Hilton Hotels,False,882815134
98710,PURCHASE,2016-11-29 04:29:33,PURCHASE,200.96,Renaissance Hotel,False,882815134
98711,PURCHASE,2016-11-29 04:51:46,PURCHASE,26.35,Rodeway Inn,False,882815134
98712,PURCHASE,2016-11-29 05:13:26,PURCHASE,90.23,Rodeway Inn,False,882815134
98713,PURCHASE,2016-11-29 05:17:09,PURCHASE,83.1,Rodeway Inn,False,882815134
98714,PURCHASE,2016-11-29 05:23:55,PURCHASE,19.38,Rodeway Inn,False,882815134
98715,ADDRESS_VERIFICATION,2016-11-29 05:24:54,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
98716,PURCHASE,2016-11-29 05:36:39,PURCHASE,88.22,Rodeway Inn,False,882815134
98717,PURCHASE,2016-11-29 06:25:26,PURCHASE,86.96,Renaissance Hotel,False,882815134
98718,PURCHASE,2016-11-29 06:56:49,PURCHASE,148.57,Hilton Hotels,False,882815134
98719,PURCHASE,2016-11-29 07:02:12,PURCHASE,179.92,Rodeway Inn,False,882815134
98720,PURCHASE,2016-11-29 08:19:45,PURCHASE,14.85,Renaissance Hotel,False,882815134
98721,PURCHASE,2016-11-29 08:57:18,PURCHASE,51.87,Hilton Hotels,False,882815134
98722,PURCHASE,2016-11-29 08:58:47,PURCHASE,10.17,Renaissance Hotel,False,882815134
98723,REVERSAL,2016-11-29 08:59:45,REVERSAL,51.87,Hilton Hotels,False,882815134
98724,PURCHASE,2016-11-29 09:13:53,PURCHASE,28.63,Next Day Online Services,False,882815134
98725,PURCHASE,2016-11-29 09:25:54,PURCHASE,800.66,Fresh eCards,False,882815134
98726,PURCHASE,2016-11-29 09:42:08,PURCHASE,107.24,Rodeway Inn,False,882815134
98727,PURCHASE,2016-11-29 10:39:54,PURCHASE,220.36,Hyatt House,False,882815134
98728,PURCHASE,2016-11-29 11:17:27,PURCHASE,70.29,Blue Mountain eCards,False,882815134
98729,PURCHASE,2016-11-29 12:22:46,PURCHASE,15.35,Hilton Hotels,False,882815134
98730,PURCHASE,2016-11-29 13:11:22,PURCHASE,74.44,Hilton Hotels,False,882815134
98731,PURCHASE,2016-11-29 14:06:21,PURCHASE,96.66,Rodeway Inn,False,882815134
98732,PURCHASE,2016-11-29 14:52:01,PURCHASE,240.72,Renaissance Hotel,False,882815134
98733,PURCHASE,2016-11-29 15:00:15,PURCHASE,39.93,Hilton Hotels,False,882815134
98734,PURCHASE,2016-11-29 16:08:30,PURCHASE,23.2,Rodeway Inn,False,882815134
98735,PURCHASE,2016-11-29 17:06:46,PURCHASE,17.35,Hilton Hotels,False,882815134
98736,PURCHASE,2016-11-29 17:27:02,PURCHASE,36.78,Hilton Hotels,False,882815134
98737,PURCHASE,2016-11-29 17:36:20,PURCHASE,117.23,Rodeway Inn,False,882815134
98738,PURCHASE,2016-11-29 17:59:04,PURCHASE,66.17,Rodeway Inn,False,882815134
98739,PURCHASE,2016-11-29 18:20:05,PURCHASE,64.73,Rodeway Inn,False,882815134
98740,PURCHASE,2016-11-29 18:40:09,PURCHASE,2.92,Hilton Hotels,False,882815134
98741,PURCHASE,2016-11-29 18:40:56,PURCHASE,75.64,Hilton Hotels,False,882815134
98742,ADDRESS_VERIFICATION,2016-11-29 19:01:13,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
98743,PURCHASE,2016-11-29 19:10:35,PURCHASE,161.64,Hilton Hotels,False,882815134
98744,PURCHASE,2016-11-29 19:23:56,PURCHASE,5.74,Hyatt House,False,882815134
98745,PURCHASE,2016-11-29 19:26:48,PURCHASE,165.76,Fresh eCards,False,882815134
98746,PURCHASE,2016-11-29 19:47:02,PURCHASE,206.4,Hilton Hotels,False,882815134
98747,PURCHASE,2016-11-29 20:06:26,PURCHASE,147.23,Renaissance Hotel,False,882815134
98748,PURCHASE,2016-11-29 20:19:24,PURCHASE,142.42,Fresh Flowers,False,882815134
98749,PURCHASE,2016-11-29 20:40:00,PURCHASE,185.23,Hyatt House,False,882815134
98750,PURCHASE,2016-11-29 21:00:54,PURCHASE,231.56,Hilton Hotels,False,882815134
98751,PURCHASE,2016-11-29 22:34:37,PURCHASE,60.67,Rodeway Inn,False,882815134
98752,ADDRESS_VERIFICATION,2016-11-29 22:35:49,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
98753,PURCHASE,2016-11-29 22:35:53,PURCHASE,60.67,Rodeway Inn,False,882815134
98754,PURCHASE,2016-11-29 22:38:58,PURCHASE,28.84,Hilton Hotels,False,882815134
98755,PURCHASE,2016-11-29 23:53:22,PURCHASE,319.35,Holiday Inn,False,882815134
98756,PURCHASE,2016-11-30 00:44:57,PURCHASE,169.58,Hyatt House,False,882815134
98757,PURCHASE,2016-11-30 01:38:42,PURCHASE,62.27,Rodeway Inn,False,882815134
98758,PURCHASE,2016-11-30 02:00:12,PURCHASE,373.23,Hyatt House,False,882815134
98759,PURCHASE,2016-11-30 03:09:17,PURCHASE,233.99,Hilton Hotels,False,882815134
